stage,grid,family,prior,split,horizon,candidate_kind,candidate_arm,baseline_kind,baseline_arm,candidate_mean_nmse,baseline_mean_nmse,difference_nmse,difference_ci95_low,difference_ci95_high,ratio_of_arithmetic_means,ratio_ci95_low,ratio_ci95_high,interpretation,scope
selector_g64,64,cahn_hilliard,correct,test,64,fno,response_matched,transformer,response_matched,0.0004239090809382091,0.012088833577730182,-0.011664924496791972,-0.017002168153882453,-0.00752568137914069,0.03506616897424465,0.02629141170646083,0.050315005478044204,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,fno,response_matched,mechanistic,,0.0009353202340046224,6.596604439046001e-12,0.000935320227408018,0.0007250855792912304,0.0011778834581394936,141788133.97819686,105885444.35369389,191383020.48507923,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,fno,response_matched,transformer,response_matched,0.0009353202340046224,0.026657460902709967,-0.025722140668705346,-0.03851610222123769,-0.016144547794970602,0.035086621243418534,0.02562390420079953,0.051346406280317225,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,fno,smooth,mechanistic,,0.0020215444858378557,7.10217453259105e-12,0.0020215444787356814,0.0010825778627849712,0.0030717829004478945,284637398.9489028,152227884.7000375,451853468.2715555,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,fno,smooth,transformer,smooth,0.0020215444858378557,0.31685526055198104,-0.3148337160661432,-0.44537133153531844,-0.2383048484530842,0.006380025006737154,0.0028853458738211627,0.011663396577459875,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,fno,smooth,fno,none,0.0020215444858378557,0.0019430061658238535,7.853832001400224e-05,-0.0010242298918668386,0.0010465387484396942,1.040421034886784,0.5756536186067316,1.7382082790792264,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,fno,smooth,mechanistic,,0.003758771946261001,9.851209261785439e-12,0.003758771936409792,0.0019130832353227622,0.005821488671294648,381554370.2682202,195561962.90607858,611113477.8088585,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,fno,smooth,transformer,smooth,0.003758771946261001,0.5649716604422371,-0.5612128884959762,-0.7962578026063292,-0.4265534418962201,0.006653027416134086,0.002985915757771792,0.012293282667415126,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,fno,smooth,fno,none,0.003758771946261001,0.002923829576671398,0.0008349423695896033,-0.0013502734897731313,0.002863689554359143,1.285564649954781,0.645818286606449,2.2827809497155434,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,fno,smooth,mechanistic,,2.9142350279843772e-05,3.0924970280116437e-12,2.9142347187346743e-05,2.228517748276723e-05,3.7957014580841406e-05,9423566.139554605,6927179.883407465,13010643.754186675,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,fno,smooth,transformer,smooth,2.9142350279843772e-05,0.0026882936452468503,-0.0026591512949670068,-0.0033098171075392354,-0.002135022741062036,0.010840463924530759,0.00882291186604501,0.013181684487034636,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,fno,smooth,fno,none,2.9142350279843772e-05,4.6968038146630204e-05,-1.7825687866786432e-05,-2.993328533779196e-05,-7.44246467685337e-06,0.6204719513483583,0.45923523558406215,0.8124599225911187,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,fno,smooth,mechanistic,,4.962145645013736e-05,6.596604439046001e-12,4.962144985353292e-05,3.531806479195614e-05,6.775743375905105e-05,7522272.54319248,5246946.743218174,10728679.97013008,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,fno,smooth,transformer,smooth,4.962145645013736e-05,0.004333562984401663,-0.004283941527951526,-0.0052460640920424925,-0.003451898552928228,0.011450498499444014,0.008353853283186642,0.014933702082898443,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,fno,smooth,fno,none,4.962145645013736e-05,7.844308668563417e-05,-2.8821630235496807e-05,-5.931406722367642e-05,-1.161849867006871e-06,0.6325790907361742,0.39392547060207733,0.9806060513030984,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,looped,iid,mechanistic,,0.5993163966058187,7.10217453259105e-12,0.5993163965987165,0.39402871193627986,0.7947670063741296,84384915332.00511,55989072304.45872,116806101773.26437,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,looped,iid,transformer,iid,0.5993163966058187,0.7088109883258404,-0.10949459172002174,-0.41286542245704794,0.17695995350930743,0.845523569014301,0.5167060493916457,1.3057018850133242,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,looped,iid,mechanistic,,0.9265469383492689,9.851209261785439e-12,0.9265469383394177,0.6348277026037925,1.1986869239708595,94054132211.312,64418862625.863434,127409795332.65527,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,looped,iid,transformer,iid,0.9265469383492689,1.0694753185475203,-0.14292838019825138,-0.5762542473809794,0.2622986159558312,0.8663565416429004,0.5522875160115553,1.295209154431755,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,looped,iid,mechanistic,,0.005600405746689211,3.0924970280116437e-12,0.005600405743596714,0.003364843301946763,0.00902439056598309,1810965603.511042,1043849232.8760179,3043821464.6921334,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,looped,iid,transformer,iid,0.005600405746689211,0.004250360024593697,0.0013500457220955138,-0.0016531385878602652,0.004505002057323771,1.3176309099191117,0.6960879407627505,2.1653589916792453,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,looped,iid,mechanistic,,0.010950464081550778,6.596604439046001e-12,0.010950464074954173,0.006200181347136516,0.01861373404288818,1660015267.3599498,898698809.2380786,2928041744.8299494,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,looped,iid,transformer,iid,0.010950464081550778,0.008344021991819354,0.002606442089731424,-0.0038243886956212153,0.00983563628041175,1.3123723897524278,0.6389863222671158,2.283379859102841,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,looped,none,mechanistic,,0.21124045762121557,7.10217453259105e-12,0.2112404576141134,0.1796330450631192,0.2561783593205027,29743067655.10447,23819925296.873096,38158545870.12875,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,looped,none,transformer,none,0.21124045762121557,0.2048249762629187,0.006415481358296865,-0.02279248412453133,0.030348828560169187,1.0313217727415322,0.8928659899469369,1.1549216426565874,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,looped,none,mechanistic,,0.3652190293088702,9.851209261785439e-12,0.36521902929901895,0.3041877423983636,0.4548016588347768,37073522610.632034,29288225956.955547,48659805476.99459,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,looped,none,transformer,none,0.3652190293088702,0.35818626909229495,0.007032760216575229,-0.049734381753702414,0.052695356654642284,1.0196343657572287,0.8677121174633322,1.155340953145482,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,looped,none,mechanistic,,0.00593654837935688,3.0924970280116437e-12,0.005936548376264383,0.004493410001065844,0.0076709848117441845,1919661789.6748154,1386803289.8233333,2663473334.8317413,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,looped,none,transformer,none,0.00593654837935688,0.004084380733209904,0.0018521676461469763,0.0010329865913776177,0.002839679467151854,1.4534757573129973,1.2375347232444835,1.792005636131205,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,looped,none,mechanistic,,0.01081683066859894,6.596604439046001e-12,0.010816830662002334,0.007960026051129674,0.014524544454968777,1639757358.2816293,1151219993.144745,2337026813.0895267,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,looped,none,transformer,none,0.01081683066859894,0.007279214215489188,0.0035376164531097515,0.0019284674499648903,0.005380761355148125,1.4859887823581535,1.243562931695362,1.8690963134473564,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,looped,response_matched,mechanistic,,1.0287292034816151,7.10217453259105e-12,1.028729203474513,0.8505289255114481,1.2638524004758949,144847074478.51315,115243407150.24677,188094678918.33176,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,looped,response_matched,transformer,response_matched,1.0287292034816151,1.003444724249628,0.025284479231987067,-0.31442666857907964,0.39347416927666745,1.025197680172064,0.7489223433724007,1.4709644644179696,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,looped,response_matched,mechanistic,,1.4385643461719837,9.851209261785439e-12,1.4385643461621325,1.2316095222284635,1.6741266273702133,146029214073.487,119596522723.27518,181563159201.17557,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,96,looped,response_matched,transformer,response_matched,1.4385643461719837,1.364170365490856,0.07439398068112779,-0.28986801634396003,0.45824616132113577,1.0545342301541343,0.8249847375309749,1.3957254421758742,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,looped,response_matched,mechanistic,,0.008936414492363293,3.0924970280116437e-12,0.008936414489270796,0.0049093173625512476,0.014958589076229638,2889708352.6411867,1535830771.2018654,5012708372.751805,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,64,looped,response_matched,transformer,response_matched,0.008936414492363293,0.012088833577730182,-0.003152419085366889,-0.007876531687691857,0.0014221617181296308,0.739228845769354,0.4135563378326876,1.1449997901401778,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,looped,response_matched,mechanistic,,0.018458212928068762,6.596604439046001e-12,0.018458212921472157,0.009776224196880836,0.03067178686930663,2798138511.8095975,1451413607.779686,4814743734.826141,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,test,96,looped,response_matched,transformer,response_matched,0.018458212928068762,0.026657460902709967,-0.008199247974641204,-0.0192736483497171,0.0026463439774810442,0.6924220200653964,0.37666883297688347,1.1302439061975211,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,looped,smooth,mechanistic,,0.2534722705720806,7.10217453259105e-12,0.25347227056497845,0.20027093981580654,0.3321504618019363,35689389131.304214,26944469866.677624,48647667382.85013,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,looped,smooth,transformer,smooth,0.2534722705720806,0.31685526055198104,-0.06338298997990044,-0.11871446397801214,-0.0250088613528487,0.7999623239030861,0.725464626613401,0.9008974215070603,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
selector_g64,64,cahn_hilliard,correct,ood,64,looped,smooth,looped,none,0.2534722705720806,0.21124045762121557,0.04223181295086503,0.013134839682705755,0.0781292516969835,1.1999229381835212,1.0682591235714014,1.3171496651922223,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
